104326-113-013, 4966910
104326-113-014, 4966929
104326-114-001, 4966929
104326-114-002, 33795786
104326-114-003, 32897860
104326-114-004, 39999608
104326-114-005, 41928104
104326-114-006, 40962749
104326-114-007, 41833754
104326-114-008, 41190373
104326-114-009, 41240684
104326-117-002, 33795735
104326-117-003, 33795735
104326-117-004, 33795735
104326-117-005, 33795735
104326-117-006, 33795735
104326-117-007, 33795735
104326-117-008, 33795735
104326-117-009, 33795735
104326-117-010, 33795735
104326-117-011, 33795735
104326-117-012, 41888712
104326-118-001, 41888712
104326-118-009, 40020794
104326-118-010, 41213125
104326-118-011, 40230820
104326-119-002, 40782061
104326-119-003, 36537563
104326-119-004, 33408918
104326-119-005, 4631002
104326-119-006, 4631037
104326-119-007, 40021439
104326-122-002, 39386019
104326-122-003, 41214291
104326-122-004, 67212921
104326-122-005, 40230732
104326-122-006, 41008789
104326-123-002, 40773526
104326-123-003, 40773526
104326-123-004, 41213598
104326-123-005, 41213598
104326-123-006, 41213598
104326-123-007, 41213598
104326-123-008, 41213598
104326-123-009, 41213598
104326-123-010, 41213598
104326-123-011, 41213598
104326-123-012, 41213598
104326-123-013, 41213598
104326-123-014, 41213598
104326-124-002, 38651722
104326-124-003, 41834140
104326-124-004, 42401275
104326-124-005, 36261739
104326-124-006, 3010992
104326-124-007, 42331713
104326-124-008, 4966769
104326-124-009, 42423773
104326-124-010, 41903548
104326-124-011, 39927356
104326-124-012, 39927348
104326-124-013, 39927321
104326-124-014, 39927321
104326-124-015, 39927321
104326-124-016, 39927321
104326-124-017, 39927321
104326-124-018, 39927331
104326-124-019, 39927331
104326-124-020, 39927331
104326-124-021, 39927331
104326-124-022, 40234477
104326-124-023, 40234477
104326-124-024, 40234485
104326-124-025, 40234485
104326-126-002, 39203403
104326-126-003, 39203390
104326-126-004, 39203411
104326-126-005, 39203382
104326-126-006, 39203438
104326-126-007, 39203446
104326-126-008, 39203454
104326-127-002, 39203403
104326-127-003, 39203390
104326-127-004, 39203411
104326-127-005, 39203382
104326-127-006, 39203438
104326-127-007, 39203446
104326-127-008, 39203454
104326-128-002, 40782061
104326-128-003, 36537563
104326-128-004, 33408918
104326-128-005, 4631002
104326-128-006, 4631037
104326-128-007, 40021439
104326-128-010, 6165615
104326-128-011, 6165607
104326-128-012, 41146575
104326-128-013, 5678339
104326-128-014, 5678320
104326-128-015, 41903531
104326-128-019, 6010779
104326-128-020, 6010787
104326-128-021, 6010795
104326-129-002, 33333081', '4967796
104326-129-004, 38853906', '42133645
104326-129-005, 42133653', '41903531
104326-130-002, 6013056
104326-130-003, 6984274
104326-130-004, 6166319
104326-130-005, 6010875
104326-130-006, 6013056
104326-130-007, 6984274
104326-130-008, 6166319
104326-130-009, 6010875
104326-129-003, 41008770
104326-133-002, 41260060
104326-133-003, 39927348
104326-133-004, 40028489
104326-133-005, 41771688
104326-133-006, 6010779
104326-133-007, 6010787
104326-133-008, 6010795
104326-133-009, 40713419
104326-133-010, 32743263
104326-133-011, 42401216
104326-134-002, 40230994
104326-134-003, 41158541
104326-134-004, 41760532
104326-134-005, 6249982
104326-134-006, 6249982
104326-134-007, 6249982
104326-134-008, 38852321
104326-136-001, 38852321
104326-136-002, 41211947
104326-136-003, 38880808
104326-136-004, 36557134
104326-136-005, 6010736
104326-136-006, 6010728
104326-136-007, 6010711
104326-136-008, 6010701
104326-136-009, 33579274
104326-136-010, 33195684
104326-137-001, 33195684
104326-137-002, 40044411
104326-137-003, 41213715
104326-137-004, 36172736
104326-137-005, 33139113
104326-137-006, 39927364
104326-137-007, 39927372
104326-137-008, 40234469
104326-137-009, 40234434
104326-137-010, 39927380
104326-137-011, 39927399
104326-137-012, 65435793
104326-142-002, 66013947
104326-142-003, 41780023
104326-142-004, 39302145
104326-142-005, 6374097
104326-142-006, 6373916
104326-142-007, 6374134
104326-142-008, 6374142
104326-142-009, 6374150
104326-142-010, 6374169
104326-142-011, 41990880
104326-142-012, 41927128
104326-142-013, 41927072
104326-142-014, 41926942
104326-142-015, 41834183
104326-142-016, 41990864
104326-143-002, 39971981
104326-143-003, 39971963
104326-143-004, 39971971
104326-143-005, 39971998
104326-143-006, 39972042
104326-143-007, 39972034
104326-143-008, 39972018
104326-143-009, 39972026
104326-143-010, 42447900
104326-143-011, 39019931
104326-143-012, 41782901
104326-143-013, 39474641
104326-143-014, 39474651
104326-143-015, 39095852
104326-143-016, 42446430
104326-144-001, 42446430
104326-144-002, 4966857
104326-144-003, 4966891
104326-144-004, 4966902
104326-144-005, 6249982
104326-144-006, 6249982
104326-144-007, 42425947
104326-144-008, 42425955
104326-144-009, 3294243
104326-147-001, 3294243
104326-147-002, 41776825
104326-147-003, 42284283
104326-147-004, 41776948
104326-147-005, 42457991
104326-147-006, 41780031
104326-147-007, 66206968
104326-147-008, 6374142
104326-147-009, 6374150
104326-147-010, 6374169
104326-149-002, 39927364
104326-149-003, 39927372
104326-149-004, 40234469
104326-149-005, 40234434
104326-149-006, 65634151
104326-149-007, 39038268
104326-149-008, 33364257
104326-149-009, 36124275
104326-150-002, 4631125
104326-150-003, 4631125
104326-150-004, 4631133
104326-150-005, 4631133
104326-150-006, 4631088
104326-150-007, 4631088
104326-150-008, 6165981
104326-150-009, 6165981
104326-150-010, 6165991
104326-150-011, 6165991
104326-150-012, 4631061
104326-150-013, 4631061
104326-150-014, 4631071
104326-150-015, 4631071
104326-150-016, 4631096
104326-150-017, 4631096
104326-150-018, 4631117
104326-150-019, 4631117
104326-150-020, 4631109
104326-150-021, 4631109
104326-150-022, 6165674
104326-150-023, 6010631
104326-151-002, 39972001
104326-151-003, 42458589
104326-151-004, 42425365
104326-151-005, 42425357
104326-151-006, 42425391
104326-151-007, 42425429
104326-151-008, 42425410
104326-151-009, 42425402
104326-151-010, 42425381
104326-151-011, 42425373
104326-151-012, 39971971
104326-151-013, 39971998
104326-151-014, 39972042
104326-151-015, 39972018
104326-151-016, 41903396
104326-152-002, 36648757
104326-152-003, 41927363
104326-152-004, 41927355
104326-152-005, 4233813
104326-152-006, 66081309
104326-152-007, 65634178
104326-152-008, 6374150
104326-153-002, 39927348
104326-153-003, 39927348
104326-154-001, 39927348
104326-154-002, 6249720
104326-154-003, 5678494
104326-154-004, 65634161
104326-154-005, 33614631
104326-154-006, 41927347
104326-154-007, 41927320
104326-154-008, 41927291
104326-154-009, 41928526
104326-156-002, 39720435
104326-156-003, 41006548
104326-156-004, 33614551
104326-156-005, 65958561
104326-156-006, 41854424
104326-156-007, 36648722
104326-156-008, 41927259
104326-156-009, 42039958
104326-158-002, 41310064
104326-158-003, 39792527
104326-158-004, 41847056
104326-158-005, 65634401
104326-158-006, 40111936
104326-158-007, 66091478
104326-158-008, 42328936
104326-159-002, 66047506
104326-159-003, 41973028
104326-159-004, 42446651
104326-159-005, 41146284
104326-159-006, 41146292
104326-159-007, 99909662
104326-159-012, 6249747
104326-159-013, 6249747
104326-162-002, 6249712
104326-162-003, 6249704
104326-162-004, 40363965
104326-162-005, 66047573
104326-162-006, 66046079
104326-162-007, 66046116
104326-162-008, 6124591
104326-162-009, 66046132
104326-162-010, 66046191
104326-162-011, 66046159
104326-162-012, 66046175
104326-162-013, 65661985
104326-162-014, 41780471
104326-163-002, 66010500
104326-163-003, 66010500
104326-164-002, 41834255
104326-164-003, 33339086
104326-164-004, 41146073
104326-164-005, 65662021
104326-164-006, 65662080
104326-165-002, 36124275
104326-165-003, 36124275
104326-166-002, 66209587
104326-166-003, 66209579
104326-166-004, 66209560
104326-166-005, 66209552
104326-167-002, 38851492
104326-167-003, 42401312
104326-167-004, 42335562
104326-167-005, 41903054
104326-167-006, 32769877
104326-168-002, 36124275
104326-168-003, 36124275
104326-169-002, 41856374
104326-169-003, 38746959
104326-169-004, 65662136
105447-001-002, 41160422
105447-001-003, 65662195
105447-001-004, 39030231
105447-001-005, 65426581
105447-001-006, 65439081
105447-001-007, 65967079
105447-001-008, 33551052
105447-003-002, 65662232
105447-003-004, 41834167
105447-003-005, 6374943
105447-003-006, 6374951
105447-006-002, 67211400
105447-006-003, 67211419
105447-006-004, 67211427
105447-006-005, 67211435
105447-006-006, 67211443
105447-006-007, 67211381
105447-006-008, 67211398
105447-006-009, 67211451
105447-006-010, 67210862
105447-006-011, 67210854
105447-006-012, 38980227
105447-006-013, 38980219
105447-006-014, 39010791
105447-007-002, 40238259
105447-007-003, 40238275
105447-007-004, 40238240
105447-007-005, 65439065
105447-007-006, 33322321
105447-008-002, 65662291
105447-008-003, 65662283
105447-008-004, 6249472
105447-008-005, 6249472
105447-008-006, 6249464
105447-008-007, 6249464
105447-008-008, 6249456
105447-008-009, 6249456
105447-008-010, 6249448
105447-008-011, 6249448
105447-008-012, 66091478
105447-009-002, 38561305
105447-009-003, 39623969
105447-009-004, 65636472
105447-009-005, 66046415
105447-009-006, 66043564
105447-013-002, 33322321
105447-013-003, 36779441
105447-013-004, 65479788
105447-013-005, 5377309
105447-013-006, 65207071
105447-013-007, 65207088
105447-013-008, 64976184
105447-013-009, 65377001
105447-014-002, 6375997
105447-014-003, 6376009
105447-014-004, 6376017
105447-014-005, 6376025
105447-014-006, 6376033
105447-014-007, 6376041
105447-014-008, 6376051
105447-014-009, 6376068
105447-014-010, 6376092
105447-014-011, 6376105
105447-014-012, 6376113
105447-015-002, 6249309
105447-015-003, 6249296
105447-015-004, 6249288
105447-015-005, 6249271
105447-015-006, 6249261
105447-015-007, 6249253
105447-015-008, 6249245
105447-015-009, 6249237
105447-016-002, 39984141
105447-016-003, 66403371
105447-016-004, 40662594
105447-016-005, 41780656
105447-016-006, 64977726
105447-016-007, 66046765
105447-016-008, 66046791
105447-020-001, 40662607
105447-020-002, 41866484
105447-020-003, 39789328
105447-020-004, 36261480
105447-020-005, 66048226
105447-020-006, 42449586
105447-020-007, 64882399
105447-020-008, 33455220
105447-021-002, 6175004
105447-021-003, 6174992
105447-021-004, 65494275
105447-022-002, 42449578
105447-022-003, 41161994
105447-022-004, 38926108
105447-022-005, 38676997
105447-023-002, 64977734
105447-023-003, 66048293
105447-023-004, 66048314
105447-023-005, 66048330
105447-023-006, 66048322
105447-025-006, 6010533
105447-027-002, 6374361
105447-027-003, 6374353
105447-027-004, 6374345
105447-027-005, 6374337
105447-027-006, 6374329
105447-027-007, 6374310
105447-027-008, 6374302
105447-027-009, 6374291
105447-027-010, 6374273
105447-027-011, 6374265
105447-027-012, 6374257
105447-027-013, 6374249
105447-027-014, 6374230
105447-027-015, 6374222
105447-027-016, 6374371
105447-027-017, 6374388
105447-027-018, 6374396
105447-027-019, 6374409
105447-027-020, 6374417
105447-027-021, 6374425
105447-028-002, 6374433
105447-028-003, 6374441
105447-028-004, 6374451
105447-028-005, 6374468
105447-028-006, 6374476
105447-028-007, 6374484
105447-028-008, 6374214
105447-028-009, 6374206
105447-028-010, 6374193
105447-028-011, 6374185
105447-028-012, 6374177
105447-028-013, 6374492
105447-028-014, 6374505
105447-028-015, 6374513
105447-028-016, 6374521
105447-028-017, 6374531
105447-028-018, 6374548
105447-028-019, 6374556
105447-028-020, 6374564
105447-028-021, 6374572
105447-029-002, 6374580
105447-029-003, 6374599
105447-029-004, 6374601
105447-029-005, 6165455
105447-029-006, 6165463
105447-029-007, 6165481
105447-029-008, 6165498
105447-029-009, 6165500
105447-029-010, 6165527
105447-029-011, 6165535
105447-029-012, 5674401
105447-029-013, 6374636
105447-029-014, 5674426
105447-029-015, 5674418
105447-029-016, 6374863
105447-029-017, 6374871
105447-029-018, 6374881
105447-029-019, 6374898
105447-029-020, 6374900
105447-029-021, 6374855
105447-029-022, 65421199
105447-029-023, 38573090
105447-029-024, 67213342
105447-029-025, 66602805
105447-029-026, 41888472
105447-029-027, 64976125
105447-029-028, 64976117
105447-029-029, 64977873
105447-030-002, 6374847
105447-030-003, 6374839
105447-030-004, 6167661
105447-030-005, 4101159
105447-030-006, 6167671
105447-030-007, 6374783
105447-030-008, 6374775
105447-030-009, 6374767
105447-030-010, 6374759
105447-030-011, 6374732
105447-030-012, 6374724
105447-030-013, 6374716
105447-030-014, 6374708
105447-030-015, 6374695
105447-030-016, 66409386
105447-030-017, 38858901
105447-030-018, 41992106
105447-031-002, 41992106
105447-031-003, 41992106
105447-031-004, 41992106
105447-031-005, 41992106
105447-031-006, 41992106
105447-031-007, 41992106
105447-031-008, 41992106
105447-031-009, 41992106
105447-031-010, 41992106
105447-031-011, 41992106
105447-031-012, 41992106
105447-031-013, 41992106
105447-031-014, 41992106
105447-031-015, 66726269
105447-031-016, 66726277
105447-031-017, 66726314
105447-031-018, 65209139
105447-031-019, 65208830
105447-031-020, 6376121
105447-031-021, 6376121
105447-031-022, 6376131
105447-031-023, 6376131
105447-031-024, 6376148
105447-031-025, 6376148
105447-033-002, 41902852
105447-033-003, 65209120
105447-033-004, 38677481
105447-033-005, 41777473
105447-033-006, 41777465
105447-033-007, 41777457
105447-033-008, 41777449
105447-035-002, 38582368
105447-035-003, 41995691
105447-035-004, 38858901
105447-035-005, 41760970
105447-035-006, 41777414
105447-038-002, 5909985
105447-038-003, 5909977
105447-038-004, 5909993
105447-038-005, 42334914
105447-038-006, 5909942
105447-038-007, 5909950
105447-038-008, 5909969
105447-039-002, 41939647
105447-039-003, 39990208
105447-039-004, 41760874
105447-039-005, 41760911
105447-039-006, 38582351
105447-039-007, 39380709
105447-039-008, 4812065
105447-039-009, 3181291
105447-039-010, 4969118
105447-039-011, 6010533
105447-039-012, 41292329
105447-039-013, 64976117
105447-039-014, 39380696
105447-041-002, 4414587
105447-041-003, 1451703
105447-041-004, 1477025
105447-041-005, 1458774
105447-041-006, 1459311
105447-041-007, 1450699
105447-041-008, 2068719
105447-041-009, 1056642
105447-041-010, 1451064
105447-041-011, 1471798
105447-041-012, 1459148
105447-041-013, 1458614
105447-041-014, 1056643
105447-042-002, 38740020
105447-042-003, 66015071
105447-042-004, 66015061
105447-042-005, 40696604
105447-042-006, 65149561
105447-042-007, 42446983
105447-042-008, 41902860
105447-042-009, 41902860
105447-042-010, 65359110
105447-042-011, 65359091
105447-042-012, 39622958
105447-042-013, 65494400
105447-044-002, 5909926
105447-044-003, 5909934
105447-044-004, 41761754
105447-044-005, 41761746
105447-044-006, 41761690
105447-044-007, 66200793
105447-044-008, 65259461
105447-044-009, 65359251
105447-044-010, 65359241
105447-044-011, 39771830
105447-044-012, 39203702
105447-045-002, 65359137
105447-045-003, 66256295
105447-045-004, 66256308
105447-045-005, 38681198
105447-045-006, 38681181
105447-045-007, 65998211
105447-045-008, 40231604
105447-045-009, 65359217
105447-045-010, 65359225
105447-045-011, 39555054
105447-045-012, 41236352
105447-045-013, 41939647
105447-046-002, 41782782
105447-046-003, 41782774
105447-046-004, 65358708
105447-046-005, 65358695
105447-046-006, 41936155
105447-046-007, 65998801
105447-046-008, 6010533
105447-047-002, 66602805
105447-047-003, 6010533
105447-047-004, 6010533
105447-048-002, 41902924
105447-048-003, 65748263
105447-048-004, 65359153
105447-048-005, 65359145
105447-048-006, 65358927
105447-048-007, 32575212
105447-048-008, 33109862
105447-048-009, 66019564
105447-048-010, 32527271
105447-048-011, 65635488
105447-048-012, 66129691
105447-048-013, 66129683
105447-048-014, 65358740
105447-048-015, 66129704
105447-048-016, 65358791
105447-048-017, 65358732
105447-048-018, 65358783
105447-048-019, 65358759
105447-048-020, 65358767
105447-048-021, 42036538
105447-050-002, 65257755
105447-050-003, 65257763
105447-050-004, 39203622
105447-050-005, 39203614
105447-050-006, 39203593
105447-050-007, 6376172
105447-050-008, 6376180
105447-050-009, 41761543
105447-050-010, 40732222
105447-050-011, 41761527
105447-052-002, 66015071
105447-052-003, 66015071
105447-052-004, 66015061
105447-052-005, 66015061
105447-052-007, 36755552
105447-052-008, 41254971
105447-054-002, 33267596
105447-054-003, 33267596
105447-054-004, 33267596
105447-054-005, 4812065
105447-054-006, 4812065
105447-054-007, 4812065
105447-054-008, 3181291
105447-054-009, 3181291
105447-054-010, 3181291
105447-054-011, 4969118
105447-054-012, 4969118
105447-054-013, 4969118
105447-054-014, 39386019
105447-054-015, 39386019
105447-054-016, 39386019
105447-054-017, 4972392
105447-054-018, 4972392
105447-054-019, 4972392
105447-054-020, 65149607
105447-054-021, 65161622
105447-054-022, 36261333
105447-054-023, 36648642
105447-054-024, 36553651
105447-054-025, 36553598
105447-054-026, 36553581
105447-054-027, 65493491
105447-055-002, 5909918
105447-055-003, 38858901
105447-055-004, 5379435
105447-055-005, 6184912
105447-057-002, 65493483
105447-057-003, 65149623
105447-057-004, 38548207
105447-057-005, 42141338
105447-057-006, 42141696
105447-057-007, 65149666
105447-057-008, 36260920
105447-060-002, 38681771
105447-060-003, 38853797
105447-060-004, 42447871
105447-060-005, 6937777
105447-060-006, 5857417
105447-060-007, 66446419
105447-060-008, 65350036
105447-061-002, 36553563
105447-061-003, 36817960
105447-061-004, 41010926
105447-061-005, 41010901
105447-061-006, 41010897
105447-061-007, 65556704
105447-062-001, 41938767
105447-062-002, 64832535
105447-062-003, 22005646
105447-062-004, 32854932
105447-064-002, 66015061
105447-064-003, 66015071
105447-065-010, 65261631
105447-065-011, 66129640
105447-065-012, 66812976
105447-065-013, 65493387
105447-065-014, 66743034
105447-065-015, 66743026
105447-065-016, 66742981
105447-068-002, 65261631
105447-068-003, 66129640
105447-068-004, 38621531
105447-068-005, 41938943
105447-068-006, 38681796
105447-068-007, 38681753
105447-068-008, 66693874
105447-070-002, 71873933
105447-070-003, 71874127
105447-070-004, 71874135
105447-070-005, 71874178
105447-070-006, 71874161
105447-070-007, 71874151
105447-070-008, 71874143
105447-071-002, 5909901
105447-071-003, 5909897
105447-071-004, 5909870
105447-071-005, 5909862
105447-071-006, 5909845
105447-071-007, 5909821
105447-071-008, 5909811
105447-071-009, 5909790
105447-071-010, 5909782
105447-071-011, 5909838
105447-071-012, 5909889
105447-071-013, 5909846
105447-073-002, 6010410
105447-073-003, 6010429
105447-073-004, 66742912
105447-073-005, 66742939
105447-073-006, 65473976
105447-073-007, 72199899
105447-073-008, 42457252
105447-073-009, 38572784
105447-075-002, 38681753
105447-075-003, 38681753
105447-075-004, 38681796
105447-075-005, 38681796
105447-075-006, 66742867
105447-075-007, 66742891
105447-075-008, 66742816
105447-076-002, 65633239
105447-076-003, 64832535
105447-076-004, 64832535
105447-077-002, 6376754
105447-077-003, 6376762
105447-077-004, 6376770
105447-077-005, 6376789
105976-001-001, 6376789
105976-001-002, 40275991
105976-001-003, 66206951
105976-001-004, 66720473
105976-001-005, 41902799
105976-001-006, 6248701
105976-001-007, 65633239
105976-002-001, 65633239
105976-002-002, 33267596
105976-002-003, 33267596
105976-002-004, 4812065
105976-002-005, 4812065
105976-002-006, 3181291
105976-002-007, 3181291
105976-002-008, 39386019
105976-002-009, 39386019
105976-002-010, 4972392
105976-002-011, 4972392
105976-004-002, 42067481
105976-004-003, 6934090
105976-004-004, 66742711
105976-004-005, 65089560
105976-004-006, 65089511
105976-004-007, 39986479
105976-005-002, 65093447
105976-005-003, 65425106
105976-005-004, 4165291
105976-005-005, 4165283
105976-005-006, 38594799
105976-005-007, 65149658
105976-005-008, 40021455
105976-005-009, 65089499
105976-007-002, 6206951
105976-007-003, 5998981
105976-007-004, 6079493
105976-007-005, 36654786
105976-007-006, 42036351
105976-007-007, 6376607
105976-007-008, 6376631
105976-007-009, 41938783
105976-007-010, 40009077
105976-007-011, 6230966
105976-007-012, 5904754
105976-007-013, 5904762
105976-007-014, 5904738
105976-007-015, 5904746
105976-007-016, 5904721
105976-007-017, 5904711
105976-007-018, 5904703
105976-007-019, 5904690
105976-007-020, 5904674
105976-007-021, 5904682
105976-007-022, 4119834
105976-007-023, 4200341
105976-007-024, 38676217
105976-009-002, 6376543
105976-009-003, 6376551
105976-009-004, 6376561
105976-009-005, 6376586
105976-009-006, 6376594
105976-009-007, 6376615
105976-009-008, 6376623
105976-010-002, 66551518
105976-010-003, 33977627
105976-010-004, 64970761
105976-010-005, 64970761
105976-010-006, 64973311
105976-011-002, 6376543
105976-011-003, 6376551
105976-011-004, 6376561
105976-011-005, 6376586
105976-011-006, 6376594
105976-011-007, 6376615
105976-011-008, 6376623
105976-011-009, 6376631
105976-011-010, 5335643
105976-011-011, 3072632
105976-011-012, 4495696
105976-011-013, 5377974
105976-011-014, 6010525
105976-011-015, 6047985
105976-011-016, 6169923
105976-011-017, 5378002
105976-011-018, 6010699
105976-011-019, 6184429
105976-011-021, 42167511
105976-011-022, 42166535
105976-011-023, 41787911
105976-011-024, 66551534
105976-011-025, 66551542
105976-012-002, 64849361
105976-012-003, 65853207
105976-012-004, 33977627
105976-012-005, 42036618
105976-012-006, 72399647
105976-012-007, 67281388
105976-012-008, 67281396
105976-012-009, 67281409
105976-012-010, 67281417
105976-012-011, 67281441
105976-012-012, 67281451
105976-012-013, 67281468
105976-012-014, 67281476
105976-012-015, 67281484
105976-012-016, 67392918
105976-012-017, 67368897
105976-014-010, 4969126
105976-014-011, 4969126
105976-014-012, 39615061
105976-014-013, 4719389
105976-014-014, 4719389
105976-014-015, 5622871
105976-014-016, 4344310
105976-014-017, 4310903
105976-014-018, 4969054
105976-014-019, 6009807
105976-014-020, 21006041
105976-015-004, 65633239
105976-015-005, 65633239
105976-015-006, 65633239
105976-015-007, 65633239
105976-015-008, 4969126
105976-015-009, 4969126
105976-016-004, 66047127
105976-016-007, 65633239
105976-016-008, 65633239
105976-016-009, 65633239
105976-016-010, 65633239
105976-016-011, 4719389
105976-016-012, 66551569
105976-017-002, 66601052
105976-017-003, 41874206
105976-017-004, 65758867
105976-017-005, 72672447
105976-017-006, 66041016
105976-017-007, 66722305
105976-017-008, 6377941
105976-017-009, 6377968
105976-017-010, 6377976
105976-017-011, 6377984
105976-019-002, 41856446
105976-019-003, 65083572
105976-019-004, 66045340
105976-019-005, 32872647
105976-019-006, 66597508
105976-019-007, 32769236
105976-019-008, 41902651
105976-021-002, 6174968
105976-021-003, 6174951
105976-021-004, 6174941
105976-021-005, 6174925
105976-021-006, 6174909
105976-021-007, 6174896
105976-023-002, 6248672
105976-023-003, 6248680
105976-023-005, 65083599
105976-023-007, 36415945
105976-023-008, 42402331
105976-023-009, 6248680
105976-023-010, 66128605
105976-023-011, 4416011
105976-023-012, 38774597
105976-023-013, 4719338
105976-023-014, 5335651
105976-023-015, 6248551
105976-023-016, 6248568
105976-023-017, 6248576
105976-023-018, 6248584
105976-023-019, 6248592
