104326-162-014,solanum lycopersicum,Pepino mosaic virus,112229,species,"['104326-162-014_(trimmed_pairs)_contig_1787_(21..225)_consensus_chunk4681', '104326-162-014_(trimmed_pairs)_contig_1583_(1..387)_consensus_chunk4229', '104326-162-014_(trimmed_pairs)_contig_5_(3556..4407)_consensus_chunk9', '104326-162-014_(trimmed_pairs)_contig_464_(12..298)_consensus_chunk1490', '104326-162-014_(trimmed_pairs)_contig_429_(1..232)_consensus_chunk1377', '104326-162-014_(trimmed_pairs)_contig_1_(1..512)_consensus_chunk1', '104326-162-014_(trimmed_pairs)_contig_12062_(239..350)_consensus_chunk21596', '104326-162-014_(trimmed_pairs)_contig_13891_(1..417)_consensus_chunk23095', '104326-162-014_(trimmed_pairs)_contig_433_(1..508)_consensus_chunk1382', '104326-162-014_(trimmed_pairs)_contig_1537_(174..362)_consensus_chunk4126', '104326-162-014_(trimmed_pairs)_contig_17297_(441..563)_consensus_chunk25511', '104326-162-014_(trimmed_pairs)_contig_18953_(5..109)_consensus_chunk26388', '104326-162-014_(trimmed_pairs)_contig_3533_(1..301)_consensus_chunk8558', '104326-162-014_(trimmed_pairs)_contig_3959_(1..110)_consensus_chunk9618', '104326-162-014_(trimmed_pairs)_contig_4314_(1..138)_consensus_chunk10424', '104326-162-014_(trimmed_pairs)_contig_23337_(358..475)_consensus_chunk28011', '104326-162-014_(trimmed_pairs)_contig_3336_(1..206)_consensus_chunk8121', '104326-162-014_(trimmed_pairs)_contig_611_(25..246)_consensus_chunk1756', '104326-162-014_(trimmed_pairs)_contig_41_(9..405)_consensus_chunk151', '104326-162-014_(trimmed_pairs)_contig_2_(1..994)_consensus_chunk3', '104326-162-014_(trimmed_pairs)_contig_1_(551..1644)_consensus_chunk2', '104326-162-014_(trimmed_pairs)_contig_846_(2286..2413)_consensus_chunk2343', '104326-162-014_(trimmed_pairs)_contig_5_(17..3529)_consensus_chunk8', '104326-162-014_(trimmed_pairs)_contig_165_(15..161)_consensus_chunk502', '104326-162-014_(trimmed_pairs)_contig_2060_(1..503)_consensus_chunk5286', '104326-162-014_(trimmed_pairs)_contig_24639_(1..225)_consensus_chunk28363', '104326-162-014_(trimmed_pairs)_contig_21652_(552..672)_consensus_chunk27461', '104326-162-014_(trimmed_pairs)_contig_24639_(252..393)_consensus_chunk28365', '104326-162-014_(trimmed_pairs)_contig_5_(4424..6298)_consensus_chunk10', '104326-162-014_(trimmed_pairs)_contig_2327_(1..362)_consensus_chunk5845', '104326-162-014_(trimmed_pairs)_contig_2_(1056..4590)_consensus_chunk4', '104326-162-014_(trimmed_pairs,_sampled)_contig_4_(1..288)_consensus_chunk8', '104326-162-014_(trimmed_pairs,_sampled)_contig_4_(334..2068)_consensus_chunk9', '104326-162-014_(trimmed_pairs,_sampled)_contig_3_(15..6399)_consensus_chunk7', '104326-162-014_(trimmed_pairs,_sampled)_contig_22_(1..670)_consensus_chunk40', '104326-162-014_(trimmed_pairs,_sampled)_contig_5_(1..3132)_consensus_chunk10', '104326-162-014_(trimmed_pairs,_sampled)_contig_17_(25..634)_consensus_chunk31']"
104326-162-014,solanum lycopersicum,Tomato fruit blotch virus,2762435,species,"['104326-162-014_(trimmed_pairs)_contig_73_(1..5755)_consensus_chunk236', '104326-162-014_(trimmed_pairs)_contig_65_(3..3598)_consensus_chunk185']"
104326-163-002,lavatera,Dahlia common mosaic virus,1077151,species,N/A
104326-163-002,lavatera,Dioscorea bacilliform virus,52996,species,N/A
104326-163-002,lavatera,Siphoviridae sp.,2170413,species,N/A
104326-163-002,lavatera,Umbilicaria phaea podovirus-like 1,2894002,species,N/A
104326-163-002,lavatera,Cotton leaf curl Gezira virus,222459,species,N/A
104326-163-002,lavatera,Prokaryotic dsDNA virus sp.,2591644,species,N/A
104326-163-003,lavatera,Cotton leaf curl Gezira virus,222459,species,['104326-163-003_(trimmed_pairs)_contig_1998_(1..258)_consensus_chunk2057']
104326-164-002,solanum lycopersicum,Southern tomato virus,591166,species,"['104326-164-002_41834255-2_(trimmed_pairs)_contig_10230_(853..1084)_consensus_chunk25338', '104326-164-002_41834255-2_(trimmed_pairs)_contig_10230_(1193..1343)_consensus_chunk25340']"
104326-164-002,solanum lycopersicum,Alternanthera mosaic virus,85454,species,"['104326-164-002_41834255-2_(trimmed_pairs)_contig_8461_(4031..4220)_consensus_chunk20750', '104326-164-002_41834255-2_(trimmed_pairs)_contig_8461_(4259..4421)_consensus_chunk20752', '104326-164-002_41834255-2_(trimmed_pairs)_contig_8461_(8..275)_consensus_chunk20732', '104326-164-002_41834255-2_(trimmed_pairs)_contig_8461_(4450..4572)_consensus_chunk20754', '104326-164-002_41834255-2_(trimmed_pairs)_contig_8461_(744..893)_consensus_chunk20736', '104326-164-002_41834255-2_(trimmed_pairs)_contig_8461_(1032..1188)_consensus_chunk20741']"
104326-164-002,solanum lycopersicum,Tomato brown rugose fruit virus,1761477,species,"['104326-164-002_41834255-2_(trimmed_pairs)_contig_450_(6..6383)_consensus_chunk1017', '104326-164-002_41834255-2_(trimmed_pairs,_sampled)_contig_72_(11..628)_consensus_chunk125', '104326-164-002_41834255-2_(trimmed_pairs,_sampled)_contig_72_(2777..3293)_consensus_chunk130', '104326-164-002_41834255-2_(trimmed_pairs,_sampled)_contig_72_(3641..6326)_consensus_chunk137', '104326-164-002_41834255-2_(trimmed_pairs,_sampled)_contig_72_(1317..2594)_consensus_chunk126']"
104326-164-003,capsicum,Pepper leafroll virus,1387160,species,"['104326-164-003_33339086-2_(trimmed_pairs)_contig_1019_(2..532)_consensus_chunk2535', '104326-164-003_33339086-2_(trimmed_pairs)_contig_1214_(1..704)_consensus_chunk3020', '104326-164-003_33339086-2_(trimmed_pairs)_contig_3415_(1..441)_consensus_chunk8242', '104326-164-003_33339086-2_(trimmed_pairs)_contig_2075_(1..531)_consensus_chunk4986', '104326-164-003_33339086-2_(trimmed_pairs)_contig_1222_(1..440)_consensus_chunk3026', '104326-164-003_33339086-2_(trimmed_pairs)_contig_1043_(1..501)_consensus_chunk2583', '104326-164-003_33339086-2_(trimmed_pairs,_sampled)_contig_219_(283..433)_consensus_chunk511']"
104326-164-003,capsicum,Emaravirus pyri,2845775,species,"['104326-164-003_33339086-2_(trimmed_pairs)_contig_25_(1866..3400)_consensus_chunk46', '104326-164-003_33339086-2_(trimmed_pairs)_contig_1447_(3..501)_consensus_chunk3462', '104326-164-003_33339086-2_(trimmed_pairs)_contig_25_(4375..4726)_consensus_chunk49', '104326-164-003_33339086-2_(trimmed_pairs)_contig_421_(77..542)_consensus_chunk996', '104326-164-003_33339086-2_(trimmed_pairs)_contig_112_(1..2180)_consensus_chunk214', '104326-164-003_33339086-2_(trimmed_pairs)_contig_25_(5101..5442)_consensus_chunk51', '104326-164-003_33339086-2_(trimmed_pairs,_sampled)_contig_34_(5..336)_consensus_chunk112', '104326-164-003_33339086-2_(trimmed_pairs,_sampled)_contig_1_(1..509)_consensus_chunk1', '104326-164-003_33339086-2_(trimmed_pairs,_sampled)_contig_35_(256..527)_consensus_chunk114']"
104326-164-003,capsicum,Emaravirus idaeobati,1980431,species,"['104326-164-003_33339086-2_(trimmed_pairs)_contig_215_(1..1778)_consensus_chunk476', '104326-164-003_33339086-2_(trimmed_pairs,_sampled)_contig_38_(1..1728)_consensus_chunk124']"
104326-164-003,capsicum,Emaravirus chrysantemi,2955856,species,"['104326-164-003_33339086-2_(trimmed_pairs)_contig_66_(758..1779)_consensus_chunk134', '104326-164-003_33339086-2_(trimmed_pairs)_contig_66_(1..728)_consensus_chunk133', '104326-164-003_33339086-2_(trimmed_pairs)_contig_51_(1..456)_consensus_chunk104', '104326-164-003_33339086-2_(trimmed_pairs)_contig_52_(1..463)_consensus_chunk105', '104326-164-003_33339086-2_(trimmed_pairs)_contig_129_(1..1079)_consensus_chunk255', '104326-164-003_33339086-2_(trimmed_pairs)_contig_177_(5..1838)_consensus_chunk409', '104326-164-003_33339086-2_(trimmed_pairs)_contig_126_(1..1082)_consensus_chunk251', '104326-164-003_33339086-2_(trimmed_pairs,_sampled)_contig_31_(1..1309)_consensus_chunk109', '104326-164-003_33339086-2_(trimmed_pairs,_sampled)_contig_36_(1..416)_consensus_chunk115', '104326-164-003_33339086-2_(trimmed_pairs,_sampled)_contig_30_(1..655)_consensus_chunk108', '104326-164-003_33339086-2_(trimmed_pairs,_sampled)_contig_134_(1..503)_consensus_chunk329']"
104326-164-003,capsicum,Karaka Okahu purepure emaravirus,2872811,species,"['104326-164-003_33339086-2_(trimmed_pairs)_contig_342_(1..496)_consensus_chunk775', '104326-164-003_33339086-2_(trimmed_pairs)_contig_24_(1..7046)_consensus_chunk44', '104326-164-003_33339086-2_(trimmed_pairs)_contig_104_(1..2081)_consensus_chunk194']"
104326-164-003,capsicum,Capsicum frutescens endornavirus 1,2339258,species,"['104326-164-003_33339086-2_(trimmed_pairs)_contig_223_(14016..14402)_consensus_chunk520', '104326-164-003_33339086-2_(trimmed_pairs)_contig_223_(8270..13983)_consensus_chunk519', '104326-164-003_33339086-2_(trimmed_pairs)_contig_223_(1753..3106)_consensus_chunk516', '104326-164-003_33339086-2_(trimmed_pairs,_sampled)_contig_12_(80..224)_consensus_chunk30', '104326-164-003_33339086-2_(trimmed_pairs,_sampled)_contig_12_(4667..6065)_consensus_chunk57', '104326-164-003_33339086-2_(trimmed_pairs,_sampled)_contig_12_(1337..1965)_consensus_chunk47', '104326-164-003_33339086-2_(trimmed_pairs,_sampled)_contig_12_(2503..3282)_consensus_chunk53', '104326-164-003_33339086-2_(trimmed_pairs,_sampled)_contig_12_(360..531)_consensus_chunk34']"
104326-164-003,capsicum,Alphaendornavirus sp.,2683936,species,"['104326-164-003_33339086-2_(trimmed_pairs)_contig_4489_(1..291)_consensus_chunk10871', '104326-164-003_33339086-2_(trimmed_pairs)_contig_223_(4789..8234)_consensus_chunk518', '104326-164-003_33339086-2_(trimmed_pairs,_sampled)_contig_12_(7503..14831)_consensus_chunk62', '104326-164-003_33339086-2_(trimmed_pairs,_sampled)_contig_12_(6202..7459)_consensus_chunk60']"
104326-164-003,capsicum,Partitiviridae sp.,1955170,species,"['104326-164-003_33339086-2_(trimmed_pairs)_contig_1212_(11..1833)_consensus_chunk3018', '104326-164-003_33339086-2_(trimmed_pairs,_sampled)_contig_149_(4..1682)_consensus_chunk390']"
104326-164-003,capsicum,Enterovirus C,138950,species,"['104326-164-003_33339086-2_(trimmed_pairs)_contig_34514_(305..426)_consensus_chunk70242', '104326-164-003_33339086-2_(trimmed_pairs)_contig_34514_(5..149)_consensus_chunk70241']"
104326-164-003,capsicum,African eggplant yellowing virus,1963256,species,['104326-164-003_33339086-2_(trimmed_pairs)_contig_3108_(549..970)_consensus_chunk7557']
104326-164-003,capsicum,Pepper yellows virus,698400,species,"['104326-164-003_33339086-2_(trimmed_pairs)_contig_1017_(80..508)_consensus_chunk2530', '104326-164-003_33339086-2_(trimmed_pairs)_contig_162_(1..1194)_consensus_chunk358', '104326-164-003_33339086-2_(trimmed_pairs)_contig_163_(1..720)_consensus_chunk359']"
104326-164-003,capsicum,Pepper vein yellows virus 2,2560636,species,"['104326-164-003_33339086-2_(trimmed_pairs)_contig_699_(1..890)_consensus_chunk1729', '104326-164-003_33339086-2_(trimmed_pairs)_contig_679_(344..1559)_consensus_chunk1694', '104326-164-003_33339086-2_(trimmed_pairs,_sampled)_contig_419_(1..966)_consensus_chunk828']"
104326-164-003,capsicum,Pepper vein yellows virus,909827,species,"['104326-164-003_33339086-2_(trimmed_pairs)_contig_164_(1..191)_consensus_chunk360', '104326-164-003_33339086-2_(trimmed_pairs)_contig_3109_(18..322)_consensus_chunk7558', '104326-164-003_33339086-2_(trimmed_pairs)_contig_3108_(86..253)_consensus_chunk7556', '104326-164-003_33339086-2_(trimmed_pairs)_contig_681_(1..1293)_consensus_chunk1696', '104326-164-003_33339086-2_(trimmed_pairs,_sampled)_contig_762_(123..454)_consensus_chunk1275', '104326-164-003_33339086-2_(trimmed_pairs,_sampled)_contig_538_(31..384)_consensus_chunk999']"
104326-164-003,capsicum,Pepper vein yellows virus 5,1965355,species,['104326-164-003_33339086-2_(trimmed_pairs)_contig_680_(1..1591)_consensus_chunk1695']
104326-164-003,capsicum,Pepper enamovirus,2073163,species,"['104326-164-003_33339086-2_(trimmed_pairs)_contig_76_(2..5665)_consensus_chunk155', '104326-164-003_33339086-2_(trimmed_pairs,_sampled)_contig_130_(4..2106)_consensus_chunk325', '104326-164-003_33339086-2_(trimmed_pairs,_sampled)_contig_20_(68..3551)_consensus_chunk90']"
104326-164-004,musa,Banana streak virus,69577,species,N/A
104326-164-004,musa,Siphoviridae sp. ctBLh2,2827803,species,N/A
104326-164-004,musa,Caudovirales sp.,2202568,species,N/A
104326-164-005,solanum lycopersicum,Tomato brown rugose fruit virus,1761477,species,"['104326-164-005_65662021_Sub1-2_(trimmed_pairs)_contig_3935_(5..245)_consensus_chunk12099', '104326-164-005_65662021_Sub1-2_(trimmed_pairs)_contig_1189_(48..244)_consensus_chunk3947', '104326-164-005_65662021_Sub1-2_(trimmed_pairs)_contig_209_(1..307)_consensus_chunk575', '104326-164-005_65662021_Sub1-2_(trimmed_pairs)_contig_15291_(14..122)_consensus_chunk24599', '104326-164-005_65662021_Sub1-2_(trimmed_pairs)_contig_1317_(4..151)_consensus_chunk4295', '104326-164-005_65662021_Sub1-2_(trimmed_pairs)_contig_7476_(1..169)_consensus_chunk19164', '104326-164-005_65662021_Sub1-2_(trimmed_pairs)_contig_1791_(62..265)_consensus_chunk5785', '104326-164-005_65662021_Sub1-2_(trimmed_pairs)_contig_12730_(1..278)_consensus_chunk23752', '104326-164-005_65662021_Sub1-2_(trimmed_pairs)_contig_253_(2..147)_consensus_chunk712', '104326-164-005_65662021_Sub1-2_(trimmed_pairs)_contig_78_(51..354)_consensus_chunk217', '104326-164-005_65662021_Sub1-2_(trimmed_pairs)_contig_2_(1..779)_consensus_chunk6', '104326-164-005_65662021_Sub1-2_(trimmed_pairs)_contig_1317_(178..300)_consensus_chunk4297', '104326-164-005_65662021_Sub1-2_(trimmed_pairs)_contig_541_(121..321)_consensus_chunk1769', '104326-164-005_65662021_Sub1-2_(trimmed_pairs)_contig_12859_(104..225)_consensus_chunk23794', '104326-164-005_65662021_Sub1-2_(trimmed_pairs)_contig_253_(224..466)_consensus_chunk713', '104326-164-005_65662021_Sub1-2_(trimmed_pairs)_contig_7571_(1..360)_consensus_chunk19268', '104326-164-005_65662021_Sub1-2_(trimmed_pairs)_contig_17462_(206..332)_consensus_chunk25043', '104326-164-005_65662021_Sub1-2_(trimmed_pairs)_contig_4_(1..5062)_consensus_chunk13', '104326-164-005_65662021_Sub1-2_(trimmed_pairs)_contig_10098_(2225..2325)_consensus_chunk22160', '104326-164-005_65662021_Sub1-2_(trimmed_pairs)_contig_2_(856..982)_consensus_chunk7', '104326-164-005_65662021_Sub1-2_(trimmed_pairs)_contig_323_(1..292)_consensus_chunk996', '104326-164-005_65662021_Sub1-2_(trimmed_pairs,_sampled)_contig_4_(126..6498)_consensus_chunk5']"
104326-164-005,solanum lycopersicum,Pepino mosaic virus,112229,species,"['104326-164-005_65662021_Sub1-2_(trimmed_pairs)_contig_17025_(49..322)_consensus_chunk24961', '104326-164-005_65662021_Sub1-2_(trimmed_pairs)_contig_14_(2..480)_consensus_chunk26', '104326-164-005_65662021_Sub1-2_(trimmed_pairs)_contig_1_(2229..3138)_consensus_chunk3', '104326-164-005_65662021_Sub1-2_(trimmed_pairs)_contig_15286_(3..189)_consensus_chunk24596', '104326-164-005_65662021_Sub1-2_(trimmed_pairs)_contig_753_(23..380)_consensus_chunk2444', '104326-164-005_65662021_Sub1-2_(trimmed_pairs)_contig_3_(2062..3359)_consensus_chunk11', '104326-164-005_65662021_Sub1-2_(trimmed_pairs)_contig_5323_(1..264)_consensus_chunk15347', '104326-164-005_65662021_Sub1-2_(trimmed_pairs)_contig_13355_(213..411)_consensus_chunk24014', '104326-164-005_65662021_Sub1-2_(trimmed_pairs)_contig_13266_(24..168)_consensus_chunk23981', '104326-164-005_65662021_Sub1-2_(trimmed_pairs)_contig_1_(5821..6522)_consensus_chunk5', '104326-164-005_65662021_Sub1-2_(trimmed_pairs)_contig_6_(1251..2084)_consensus_chunk16', '104326-164-005_65662021_Sub1-2_(trimmed_pairs)_contig_61_(212..446)_consensus_chunk156', '104326-164-005_65662021_Sub1-2_(trimmed_pairs)_contig_1297_(70..194)_consensus_chunk4219', '104326-164-005_65662021_Sub1-2_(trimmed_pairs)_contig_8683_(1..296)_consensus_chunk20669', '104326-164-005_65662021_Sub1-2_(trimmed_pairs)_contig_798_(1..114)_consensus_chunk2603', '104326-164-005_65662021_Sub1-2_(trimmed_pairs)_contig_1945_(1..282)_consensus_chunk6308', '104326-164-005_65662021_Sub1-2_(trimmed_pairs)_contig_1139_(23..196)_consensus_chunk3761', '104326-164-005_65662021_Sub1-2_(trimmed_pairs)_contig_815_(166..311)_consensus_chunk2650', '104326-164-005_65662021_Sub1-2_(trimmed_pairs)_contig_2306_(1..232)_consensus_chunk7453', '104326-164-005_65662021_Sub1-2_(trimmed_pairs)_contig_10717_(28..141)_consensus_chunk22630', '104326-164-005_65662021_Sub1-2_(trimmed_pairs)_contig_1_(86..724)_consensus_chunk1', '104326-164-005_65662021_Sub1-2_(trimmed_pairs)_contig_5353_(174..427)_consensus_chunk15437', '104326-164-005_65662021_Sub1-2_(trimmed_pairs)_contig_285_(1..265)_consensus_chunk790', '104326-164-005_65662021_Sub1-2_(trimmed_pairs)_contig_1_(3178..5818)_consensus_chunk4', '104326-164-005_65662021_Sub1-2_(trimmed_pairs)_contig_1_(745..2203)_consensus_chunk2', '104326-164-005_65662021_Sub1-2_(trimmed_pairs)_contig_9070_(6..302)_consensus_chunk21039', '104326-164-005_65662021_Sub1-2_(trimmed_pairs)_contig_1767_(14..259)_consensus_chunk5717', '104326-164-005_65662021_Sub1-2_(trimmed_pairs)_contig_16760_(1..153)_consensus_chunk24904', '104326-164-005_65662021_Sub1-2_(trimmed_pairs)_contig_477_(1..261)_consensus_chunk1563', '104326-164-005_65662021_Sub1-2_(trimmed_pairs)_contig_3683_(3..246)_consensus_chunk11403', '104326-164-005_65662021_Sub1-2_(trimmed_pairs)_contig_13355_(1..162)_consensus_chunk24013', '104326-164-005_65662021_Sub1-2_(trimmed_pairs)_contig_231_(1..313)_consensus_chunk633', '104326-164-005_65662021_Sub1-2_(trimmed_pairs)_contig_14127_(11..356)_consensus_chunk24285', '104326-164-005_65662021_Sub1-2_(trimmed_pairs)_contig_2772_(4..146)_consensus_chunk8760', '104326-164-005_65662021_Sub1-2_(trimmed_pairs)_contig_526_(8..323)_consensus_chunk1707', '104326-164-005_65662021_Sub1-2_(trimmed_pairs)_contig_3_(900..1464)_consensus_chunk9', '104326-164-005_65662021_Sub1-2_(trimmed_pairs)_contig_20432_(83..298)_consensus_chunk25263', '104326-164-005_65662021_Sub1-2_(trimmed_pairs,_sampled)_contig_1_(3..1093)_consensus_chunk1', '104326-164-005_65662021_Sub1-2_(trimmed_pairs,_sampled)_contig_2_(139..6542)_consensus_chunk3', '104326-164-005_65662021_Sub1-2_(trimmed_pairs,_sampled)_contig_1_(1177..6340)_consensus_chunk2']"
104326-164-005,solanum lycopersicum,Southern tomato virus,591166,species,['104326-164-005_65662021_Sub1-2_(trimmed_pairs)_contig_3176_(1000..1184)_consensus_chunk9841']
104326-164-006,solanum lycopersicum,Thrips tabaci associated mitovirus 3,2767211,species,"['104326-164-006_65662080_Sub1-2_(trimmed_pairs)_contig_21497_(887..1414)_consensus_chunk53982', '104326-164-006_65662080_Sub1-2_(trimmed_pairs)_contig_21498_(88..1331)_consensus_chunk53984', '104326-164-006_65662080_Sub1-2_(trimmed_pairs)_contig_21497_(283..634)_consensus_chunk53980', '104326-164-006_65662080_Sub1-2_(trimmed_pairs)_contig_21497_(100..274)_consensus_chunk53979']"
104326-164-006,solanum lycopersicum,Duamitovirus dapi1,2955778,species,['104326-164-006_65662080_Sub1-2_(trimmed_pairs)_contig_51101_(199..382)_consensus_chunk104444']
104326-164-006,solanum lycopersicum,Alternanthera mosaic virus,85454,species,"['104326-164-006_65662080_Sub1-2_(trimmed_pairs)_contig_16_(1256..1709)_consensus_chunk41', '104326-164-006_65662080_Sub1-2_(trimmed_pairs)_contig_5195_(633..919)_consensus_chunk13667', '104326-164-006_65662080_Sub1-2_(trimmed_pairs)_contig_16_(1831..1936)_consensus_chunk42', '104326-164-006_65662080_Sub1-2_(trimmed_pairs)_contig_5195_(2328..2446)_consensus_chunk13675', '104326-164-006_65662080_Sub1-2_(trimmed_pairs)_contig_5195_(932..1392)_consensus_chunk13668', '104326-164-006_65662080_Sub1-2_(trimmed_pairs)_contig_5195_(1724..1887)_consensus_chunk13672', '104326-164-006_65662080_Sub1-2_(trimmed_pairs)_contig_5195_(2458..2610)_consensus_chunk13676', '104326-164-006_65662080_Sub1-2_(trimmed_pairs)_contig_5195_(3027..3238)_consensus_chunk13682', '104326-164-006_65662080_Sub1-2_(trimmed_pairs)_contig_5195_(1890..2213)_consensus_chunk13673', '104326-164-006_65662080_Sub1-2_(trimmed_pairs)_contig_16_(1..987)_consensus_chunk36', '104326-164-006_65662080_Sub1-2_(trimmed_pairs)_contig_5195_(3317..3488)_consensus_chunk13684', '104326-164-006_65662080_Sub1-2_(trimmed_pairs)_contig_5195_(1496..1650)_consensus_chunk13670']"
104326-164-006,solanum lycopersicum,Tomato brown rugose fruit virus,1761477,species,['104326-164-006_65662080_Sub1-2_(trimmed_pairs)_contig_4809_(3..6359)_consensus_chunk12665']
104326-165-007,unknown,Alfalfa mosaic virus,12321,species,"['104326-165-007_(sampled,_trimmed_pairs)_contig_26_(819..1650)_consensus_chunk39', '104326-165-007_(sampled,_trimmed_pairs)_contig_33_(684..835)_consensus_chunk52', '104326-165-007_(sampled,_trimmed_pairs)_contig_15_(1..257)_consensus_chunk18', '104326-165-007_(sampled,_trimmed_pairs)_contig_112_(131..281)_consensus_chunk133']"
104326-166-003,lavatera,Sweet potato collusive virus,930168,species,['104326-166-003_66209579_(trimmed_pairs)_contig_30699_(334..797)_consensus_chunk27960']
104326-166-003,lavatera,Cotton leaf curl Gezira virus,222459,species,"['104326-166-003_66209579_(trimmed_pairs)_contig_891_(1..511)_consensus_chunk1083', '104326-166-003_66209579_(trimmed_pairs)_contig_139_(1..2497)_consensus_chunk165', '104326-166-003_66209579_(trimmed_pairs,_sampled)_contig_306_(427..634)_consensus_chunk512', '104326-166-003_66209579_(trimmed_pairs,_sampled)_contig_306_(27..417)_consensus_chunk510']"
104326-166-004,lavatera,Cotton leaf curl Gezira virus,222459,species,"['104326-166-004_66209560_(trimmed_pairs)_contig_2117_(1..1627)_consensus_chunk2428', '104326-166-004_66209560_(trimmed_pairs,_sampled)_contig_599_(743..956)_consensus_chunk1088']"
104326-166-004,lavatera,Dahlia common mosaic virus,1077151,species,['104326-166-004_66209560_(trimmed_pairs)_contig_39634_(26..228)_consensus_chunk39203']
104326-166-005,lavatera,Cotton leaf curl Gezira virus,222459,species,"['104326-166-005_66209552_(trimmed_pairs)_contig_3448_(1977..2551)_consensus_chunk4386', '104326-166-005_66209552_(trimmed_pairs)_contig_3448_(371..1565)_consensus_chunk4382', '104326-166-005_66209552_(trimmed_pairs)_contig_3448_(2602..2707)_consensus_chunk4387']"
104326-167-002,euphorbia,Blueberry red ringspot virus,172220,species,N/A
104326-167-002,euphorbia,Poinsettia latent virus,305785,species,N/A
104326-167-002,euphorbia,Erysiphe necator associated fusarivirus 3,2743151,species,N/A
104326-167-002,euphorbia,Poinsettia mosaic virus,113553,species,N/A
104326-167-002,euphorbia,Grapevine rupestris vein feathering virus,204933,species,N/A
104326-167-002,euphorbia,Unuamitovirus boci2,2956585,species,N/A
104326-167-002,euphorbia,Duamitovirus bevu1,2955768,species,N/A
104326-167-002,euphorbia,Botrytis cinerea mitovirus 9,2746653,species,N/A
104326-167-002,euphorbia,Botrytis cinerea mitovirus 6,2699143,species,N/A
104326-167-003,euphorbia,Poinsettia latent virus,305785,species,N/A
104326-167-003,euphorbia,Poinsettia mosaic virus,113553,species,N/A
104326-167-003,euphorbia,Blueberry red ringspot virus,172220,species,N/A
104326-167-003,euphorbia,Cucumber mosaic virus satellite RNA,12436,species,N/A
104326-167-004,capsicum,Cucumber mosaic virus satellite RNA,12436,species,"['104326-167-004_42335562_(trimmed_pairs)_contig_1839_(1..150)_consensus_chunk3857', '104326-167-004_42335562_(trimmed_pairs)_contig_5995_(24..206)_consensus_chunk12321']"
104326-167-004,capsicum,Potato virus Y,12216,species,"['104326-167-004_42335562_(trimmed_pairs)_contig_16987_(141..292)_consensus_chunk31470', '104326-167-004_42335562_(trimmed_pairs)_contig_2425_(22..163)_consensus_chunk5118', '104326-167-004_42335562_(trimmed_pairs)_contig_4856_(107..259)_consensus_chunk10067', '104326-167-004_42335562_(trimmed_pairs)_contig_1194_(1..224)_consensus_chunk2563', '104326-167-004_42335562_(trimmed_pairs)_contig_2922_(1..230)_consensus_chunk6127', '104326-167-004_42335562_(trimmed_pairs)_contig_1194_(250..545)_consensus_chunk2564', '104326-167-004_42335562_(trimmed_pairs)_contig_1091_(1..240)_consensus_chunk2338', '104326-167-004_42335562_(trimmed_pairs)_contig_859_(225..371)_consensus_chunk1884', '104326-167-004_42335562_(trimmed_pairs)_contig_859_(35..204)_consensus_chunk1882', '104326-167-004_42335562_(trimmed_pairs)_contig_6194_(1..287)_consensus_chunk12713', '104326-167-004_42335562_(trimmed_pairs)_contig_3_(337..10155)_consensus_chunk4', '104326-167-004_42335562_(trimmed_pairs)_contig_4483_(1..232)_consensus_chunk9279', '104326-167-004_42335562_(trimmed_pairs)_contig_2074_(1..245)_consensus_chunk4380', '104326-167-004_42335562_(trimmed_pairs)_contig_82649_(3..151)_consensus_chunk72783', '104326-167-004_42335562_(trimmed_pairs,_sampled)_contig_1_(124..9809)_consensus_chunk1']"
104326-167-004,capsicum,Pepper yellows virus,698400,species,"['104326-167-004_42335562_(trimmed_pairs)_contig_22_(1..4727)_consensus_chunk40', '104326-167-004_42335562_(trimmed_pairs)_contig_55_(1..711)_consensus_chunk138', '104326-167-004_42335562_(trimmed_pairs,_sampled)_contig_10_(1..4151)_consensus_chunk32']"
104326-167-004,capsicum,Pepper vein yellows virus 2,2560636,species,"['104326-167-004_42335562_(trimmed_pairs)_contig_30_(1..1659)_consensus_chunk62', '104326-167-004_42335562_(trimmed_pairs,_sampled)_contig_24_(11..1667)_consensus_chunk54']"
104326-167-004,capsicum,Pepper vein yellows virus 5,1965355,species,['104326-167-004_42335562_(trimmed_pairs)_contig_382_(1..1578)_consensus_chunk830']
104326-167-004,capsicum,Pepper enamovirus,2073163,species,"['104326-167-004_42335562_(trimmed_pairs)_contig_19_(1..5661)_consensus_chunk36', '104326-167-004_42335562_(trimmed_pairs,_sampled)_contig_7_(6..2026)_consensus_chunk20', '104326-167-004_42335562_(trimmed_pairs,_sampled)_contig_7_(2154..5686)_consensus_chunk21']"
